event_time,event_type,source_id,entity_id,region,channel,user_segment,priority,status,metric_volume,metric_value,payload_kb,processing_delay_sec,sla_target_sec
2026-02-20 09:00:12,card_capture,S12-0148,E12-002591,Крупный банк,web,mass,low,ok,3,2797.39,3.87,13,15
2026-02-14 14:52:06,mobile_login,S12-0009,E12-000392,Крупный банк,atm,mass,low,ok,2,7720.48,3.4,57,15
2026-02-21 10:58:14,risk_alert,S12-0199,E12-002130,Крупный банк,web,mass,low,ok,4,1585.52,4.17,44,15
2026-02-04 02:12:36,card_capture,S12-0077,E12-005184,Крупный банк,web,mass,medium,ok,6,3611.4,7.04,22,15
2026-02-18 17:22:55,mobile_login,S12-0038,E12-001657,Крупный банк,atm,social,medium,ok,5,8971.34,2.53,89,15
2026-02-28 17:02:13,transfer,S12-0051,E12-004858,Крупный банк,mobile,mass,low,ok,2,5978.16,2.28,69,15
2026-02-06 01:47:07,card_capture,S12-0039,E12-005157,Крупный банк,atm,vip,medium,ok,4,5027.84,1.71,62,15
2026-02-03 04:48:57,card_auth,S12-0313,E12-001792,Крупный банк,web,mass,high,ok,4,786.94,3.83,146,15
2026-02-19 10:29:49,mobile_login,S12-0337,E12-001872,Крупный банк,atm,mass,low,ok,4,4260.32,1.66,34,15
2026-02-14 14:44:34,card_auth,S12-0210,E12-000902,Крупный банк,mobile,mass,low,ok,2,7591.26,1.95,45,15
2026-02-14 22:11:34,card_capture,S12-0014,E12-003120,Крупный банк,web,mass,low,ok,3,1770.16,7.57,95,15
2026-02-13 17:05:00,transfer,S12-0315,E12-004522,Крупный банк,mobile,business,low,ok,4,4365.49,2.73,57,15
2026-02-25 10:36:00,card_auth,S12-0320,E12-002207,Крупный банк,web,business,medium,ok,4,3458.08,5.15,30,15
2026-02-09 19:02:00,card_auth,S12-0396,E12-000801,Крупный банк,atm,mass,low,ok,1,6868.22,5.12,35,15
2026-02-01 00:03:56,card_capture,S12-0126,E12-002451,Крупный банк,mobile,social,high,ok,4,1960.01,2.39,35,15
2026-02-27 07:07:59,card_capture,S12-0243,E12-004728,Крупный банк,atm,social,low,ok,3,5734.18,2.49,21,15
2026-02-08 21:20:15,mobile_login,S12-0114,E12-005424,Крупный банк,mobile,business,high,error,1,2186.52,4.38,61,15
2026-02-18 16:59:43,transfer,S12-0036,E12-004247,Крупный банк,atm,vip,low,ok,3,4755.73,1.89,104,15
2026-02-05 14:39:06,card_auth,S12-0017,E12-000436,Крупный банк,atm,business,medium,ok,5,7235.39,5.14,6,15
2026-02-08 07:42:16,card_auth,S12-0036,E12-000467,Крупный банк,mobile,social,low,ok,4,4654.74,5.63,33,15
2026-02-22 17:06:10,card_capture,S12-0125,E12-003918,Крупный банк,web,mass,low,delayed,2,4656.84,4.09,43,15
2026-02-01 20:01:00,mobile_login,S12-0206,E12-005346,Крупный банк,mobile,mass,medium,ok,2,6192.51,3.31,37,15
2026-02-25 20:20:18,card_capture,S12-0049,E12-005727,Крупный банк,mobile,mass,low,ok,2,2042.45,2.7,62,15
2026-02-18 01:03:00,card_auth,S12-0193,E12-002373,Крупный банк,atm,mass,medium,ok,3,1623.53,1.31,59,15
2026-02-04 21:34:19,card_auth,S12-0181,E12-001476,Крупный банк,web,mass,medium,delayed,3,5801.91,3.55,24,15
2026-02-25 15:56:51,card_capture,S12-0115,E12-003942,Крупный банк,atm,vip,low,ok,4,5023.8,2.48,17,15
2026-02-24 12:48:19,mobile_login,S12-0258,E12-000610,Крупный банк,mobile,mass,medium,ok,2,3625.34,3.46,63,15
2026-02-10 04:40:21,risk_alert,S12-0037,E12-002782,Крупный банк,atm,mass,high,ok,3,6707.07,4.68,57,15
2026-02-01 22:11:22,transfer,S12-0281,E12-002126,Крупный банк,mobile,social,low,ok,1,3807.39,1.36,59,15
2026-02-02 02:31:35,card_capture,S12-0209,E12-001607,Крупный банк,web,business,low,ok,2,3223.62,5.02,36,15
2026-02-01 10:08:00,mobile_login,S12-0225,E12-004809,Крупный банк,mobile,mass,low,ok,2,3365.76,3.83,17,15
2026-02-18 02:52:55,card_auth,S12-0379,E12-002593,Крупный банк,mobile,mass,high,ok,4,10091.12,4.14,64,15
2026-02-09 14:24:46,card_auth,S12-0267,E12-004955,Крупный банк,atm,mass,low,ok,1,3420.49,4.27,117,15
2026-02-04 21:04:00,risk_alert,S12-0113,E12-003426,Крупный банк,mobile,mass,low,ok,6,1171.47,6.39,60,15
2026-02-12 02:51:54,mobile_login,S12-0194,E12-004096,Крупный банк,mobile,mass,low,ok,4,18109.98,2.27,84,15
2026-02-17 06:50:39,card_auth,S12-0186,E12-000386,Крупный банк,web,business,low,warning,3,7600.1,5.8,30,15
2026-02-06 15:07:20,mobile_login,S12-0093,E12-000849,Крупный банк,atm,mass,low,ok,2,2761.69,3.86,71,15
2026-02-27 11:13:34,transfer,S12-0231,E12-004217,Крупный банк,web,social,medium,ok,4,4664.32,5.48,68,15
2026-02-13 18:08:00,card_auth,S12-0316,E12-001064,Крупный банк,mobile,mass,low,warning,5,1898.92,1.81,3,15
2026-02-25 20:41:50,risk_alert,S12-0124,E12-000222,Крупный банк,web,vip,low,ok,1,3208.92,5.42,202,15
2026-02-20 13:31:51,card_capture,S12-0199,E12-005275,Крупный банк,web,social,medium,ok,2,4631.96,3.12,29,15
2026-02-02 08:13:15,mobile_login,S12-0061,E12-004355,Крупный банк,web,mass,low,ok,6,2546.68,2.38,120,15
2026-02-08 07:06:00,card_auth,S12-0277,E12-002392,Крупный банк,mobile,mass,low,ok,3,8560.46,2.09,94,15
2026-02-03 16:02:51,card_capture,S12-0239,E12-002980,Крупный банк,atm,business,low,ok,1,2119.4,2.44,75,15
2026-02-22 04:05:52,card_auth,S12-0380,E12-000747,Крупный банк,atm,vip,low,ok,5,5298.61,4.98,26,15
2026-02-23 19:03:06,card_auth,S12-0313,E12-004867,Крупный банк,web,mass,medium,ok,3,1512.7,3.38,108,15
2026-02-06 02:37:34,card_auth,S12-0272,E12-001241,Крупный банк,atm,business,low,ok,3,2016.97,4.86,25,15
2026-02-05 11:08:00,transfer,S12-0241,E12-003046,Крупный банк,mobile,mass,high,ok,1,5081.46,3.74,90,15
2026-02-22 20:50:15,card_auth,S12-0114,E12-003107,Крупный банк,atm,social,low,ok,4,3214.23,6.46,97,15
2026-02-08 18:22:44,card_capture,S12-0020,E12-002039,Крупный банк,web,social,high,ok,4,3947.8,4.56,56,15
2026-02-17 09:33:48,mobile_login,S12-0230,E12-004800,Крупный банк,web,mass,low,warning,5,2072.49,3.41,59,15
2026-02-06 04:17:30,card_auth,S12-0028,E12-002054,Крупный банк,web,mass,medium,ok,2,2070.99,5.34,25,15
2026-02-11 02:16:53,mobile_login,S12-0191,E12-004070,Крупный банк,atm,mass,low,ok,5,3338.74,1.79,7,15
2026-02-13 14:36:12,mobile_login,S12-0326,E12-001948,Крупный банк,web,mass,low,ok,4,28271.1,3.9,73,15
2026-02-18 20:54:42,card_capture,S12-0138,E12-001307,Крупный банк,web,mass,medium,ok,2,3102.18,3.96,97,15
2026-02-28 19:01:21,card_auth,S12-0303,E12-001745,Крупный банк,web,mass,medium,ok,2,3058.94,5.87,89,15
2026-02-01 20:01:00,card_auth,S12-0321,E12-003561,Крупный банк,atm,social,high,ok,1,3176.47,3.74,31,15
2026-02-25 06:38:43,card_auth,S12-0113,E12-003576,Крупный банк,web,social,low,ok,2,5230.49,3.01,48,15
2026-02-17 23:38:23,card_capture,S12-0297,E12-000229,Крупный банк,web,vip,low,ok,1,2635.21,4.43,79,15
2026-02-11 11:04:00,card_capture,S12-0269,E12-002057,Крупный банк,web,business,low,ok,2,3254.05,1.75,100,15
2026-02-20 19:02:00,card_capture,S12-0315,E12-001522,Крупный банк,atm,mass,low,ok,1,7485.52,2.79,56,15
2026-02-03 22:06:00,transfer,S12-0259,E12-005960,Крупный банк,atm,mass,low,ok,1,1058.11,4.84,62,15
2026-02-09 19:05:43,card_auth,S12-0156,E12-005794,Крупный банк,atm,mass,low,ok,1,6112.44,2.51,31,15
2026-02-12 02:53:16,card_auth,S12-0203,E12-002580,Крупный банк,mobile,business,low,ok,3,2410.08,3.32,83,15
2026-02-04 19:54:43,card_capture,S12-0158,E12-001384,Крупный банк,atm,business,low,error,3,1471.19,3.19,2,15
2026-02-10 02:07:00,transfer,S12-0291,E12-005882,Крупный банк,atm,business,high,ok,2,2588.8,4.09,120,15
2026-02-28 10:22:43,transfer,S12-0159,E12-000040,Крупный банк,atm,vip,medium,ok,5,4014.62,3.12,40,15
2026-02-18 22:36:51,risk_alert,S12-0372,E12-005781,Крупный банк,web,mass,high,ok,4,642.25,4.7,64,15
2026-02-09 07:47:22,risk_alert,S12-0259,E12-003571,Крупный банк,web,mass,low,ok,2,2869.93,3.25,56,15
2026-02-23 09:40:10,card_capture,S12-0394,E12-005890,Крупный банк,atm,mass,medium,ok,4,3787.22,3.54,9,15
2026-02-19 06:48:22,card_auth,S12-0133,E12-000918,Крупный банк,web,mass,low,ok,2,2550.14,4.26,84,15
2026-02-16 03:11:33,transfer,S12-0145,E12-003640,Крупный банк,web,business,medium,ok,3,3873.2,4.15,47,15
2026-02-20 17:23:21,transfer,S12-0156,E12-003828,Крупный банк,atm,vip,medium,ok,4,5372.04,3.56,28,15
2026-02-28 18:41:18,card_auth,S12-0254,E12-005406,Крупный банк,mobile,mass,high,ok,3,4085.96,4.8,37,15
2026-02-14 06:13:27,risk_alert,S12-0196,E12-005726,Крупный банк,atm,business,medium,ok,2,1768.2,3.72,7,15
2026-02-01 06:16:25,card_capture,S12-0198,E12-003929,Крупный банк,atm,mass,medium,delayed,3,4501.0,3.76,37,15
2026-02-17 09:27:40,transfer,S12-0069,E12-002854,Крупный банк,mobile,social,low,ok,6,3188.29,5.52,82,15
2026-02-16 12:30:42,card_auth,S12-0117,E12-002298,Крупный банк,web,mass,low,ok,4,5423.19,5.45,35,15
2026-02-03 16:03:00,mobile_login,S12-0387,E12-000606,Крупный банк,atm,social,low,ok,3,4858.48,4.53,32,15
2026-02-20 05:58:20,card_auth,S12-0003,E12-004694,Крупный банк,atm,mass,medium,ok,1,1433.06,1.54,11,15
2026-02-22 02:11:53,transfer,S12-0172,E12-005018,Крупный банк,mobile,business,low,ok,1,2011.41,4.51,144,15
2026-02-15 10:39:22,mobile_login,S12-0004,E12-003893,Крупный банк,mobile,mass,low,ok,3,6971.73,3.78,129,15
2026-02-03 08:14:36,transfer,S12-0377,E12-000643,Крупный банк,web,mass,low,ok,2,8375.6,5.05,106,15
2026-02-17 17:45:01,mobile_login,S12-0109,E12-003056,Крупный банк,atm,vip,low,ok,2,4048.79,2.22,20,15
2026-02-14 12:39:37,card_auth,S12-0071,E12-003859,Крупный банк,web,mass,medium,ok,3,7418.54,5.36,78,15
2026-02-05 20:02:00,transfer,S12-0368,E12-002369,Крупный банк,web,social,low,error,2,11426.27,2.92,80,15
2026-02-01 00:36:57,mobile_login,S12-0386,E12-001121,Крупный банк,mobile,business,low,delayed,5,1812.95,3.05,12,15
2026-02-20 10:13:33,risk_alert,S12-0213,E12-004461,Крупный банк,web,mass,low,ok,4,2204.91,4.13,69,15
2026-02-15 11:00:00,card_auth,S12-0133,E12-003782,Крупный банк,mobile,social,medium,delayed,3,8565.75,4.94,7,15
2026-02-02 10:01:14,transfer,S12-0241,E12-003146,Крупный банк,web,vip,low,ok,1,2008.49,6.89,150,15
2026-02-08 20:08:38,card_auth,S12-0014,E12-001533,Крупный банк,web,mass,high,error,2,2398.05,3.18,54,15
2026-02-10 00:53:15,card_capture,S12-0108,E12-000529,Крупный банк,web,vip,low,ok,3,5433.19,4.66,67,15
2026-02-16 20:52:07,card_capture,S12-0003,E12-002388,Крупный банк,atm,mass,medium,ok,4,5518.26,3.03,24,15
2026-02-26 03:43:35,card_auth,S12-0120,E12-003179,Крупный банк,mobile,vip,low,ok,2,3197.69,2.07,2,15
2026-02-28 00:35:48,card_auth,S12-0086,E12-005295,Крупный банк,mobile,mass,low,ok,4,3876.31,0.4,47,15
2026-02-11 11:00:00,card_auth,S12-0287,E12-005046,Крупный банк,mobile,mass,high,ok,3,2302.78,4.08,103,15
2026-02-05 13:41:26,card_capture,S12-0005,E12-005296,Крупный банк,web,social,low,ok,4,4914.63,5.13,39,15
2026-02-21 04:42:08,transfer,S12-0078,E12-002141,Крупный банк,atm,mass,low,delayed,4,984.76,6.17,91,15
2026-02-10 04:35:49,mobile_login,S12-0161,E12-002438,Крупный банк,mobile,mass,low,ok,5,4165.65,6.83,34,15
2026-02-21 21:46:01,risk_alert,S12-0122,E12-002150,Крупный банк,atm,mass,medium,delayed,2,2962.78,2.48,32,15
2026-02-20 19:58:58,card_auth,S12-0382,E12-000935,Крупный банк,atm,mass,high,delayed,2,12541.25,2.2,79,15
2026-02-09 05:10:40,card_capture,S12-0146,E12-004597,Крупный банк,mobile,mass,medium,ok,4,9925.16,2.04,128,15
2026-02-26 05:37:16,card_auth,S12-0116,E12-004022,Крупный банк,web,mass,low,ok,2,7938.08,3.37,22,15
2026-02-07 13:04:00,transfer,S12-0191,E12-002828,Крупный банк,atm,mass,high,ok,2,1433.23,3.64,51,15
2026-02-15 16:32:26,card_auth,S12-0089,E12-005301,Крупный банк,atm,mass,high,error,3,10224.81,4.05,68,15
2026-02-04 19:28:05,card_auth,S12-0316,E12-004767,Крупный банк,web,mass,high,ok,2,3114.16,6.02,52,15
2026-02-11 12:37:41,transfer,S12-0027,E12-001000,Крупный банк,web,mass,medium,ok,3,3898.72,4.08,20,15
2026-02-19 06:33:42,transfer,S12-0002,E12-003759,Крупный банк,atm,vip,medium,warning,3,3368.17,3.57,6,15
2026-02-07 18:46:34,card_capture,S12-0214,E12-005110,Крупный банк,mobile,mass,low,ok,5,2850.39,3.73,35,15
2026-02-02 06:32:02,card_auth,S12-0022,E12-003504,Крупный банк,mobile,business,high,ok,5,5684.22,3.48,50,15
2026-02-26 04:33:28,card_auth,S12-0304,E12-005869,Крупный банк,web,business,low,ok,2,1591.18,4.19,15,15
2026-02-01 13:39:22,card_capture,S12-0311,E12-001508,Крупный банк,web,social,low,warning,2,506.23,3.12,30,15
2026-02-06 16:45:02,card_auth,S12-0074,E12-000761,Крупный банк,atm,social,low,ok,1,12245.03,3.8,23,15
2026-02-10 06:54:42,card_auth,S12-0026,E12-001402,Крупный банк,mobile,mass,medium,ok,2,3425.61,1.47,41,15
2026-02-12 10:00:00,card_capture,S12-0222,E12-003273,Крупный банк,atm,mass,low,ok,3,3619.25,4.09,13,15
2026-02-20 04:18:25,card_capture,S12-0100,E12-001800,Крупный банк,atm,mass,low,ok,3,9810.14,1.63,85,15
2026-02-22 22:22:42,card_capture,S12-0350,E12-000796,Крупный банк,web,mass,medium,ok,3,3373.92,2.04,40,15
2026-02-09 00:52:20,card_auth,S12-0395,E12-004357,Крупный банк,web,mass,low,ok,1,2400.51,5.33,37,15
2026-02-08 23:41:37,card_capture,S12-0231,E12-002093,Крупный банк,mobile,mass,low,ok,2,1004.18,0.93,65,15
2026-02-24 05:21:15,transfer,S12-0141,E12-000449,Крупный банк,mobile,mass,medium,ok,2,4210.23,4.92,46,15
2026-02-08 02:00:05,risk_alert,S12-0331,E12-003870,Крупный банк,mobile,mass,low,ok,1,1853.94,5.18,48,15
2026-02-05 01:12:42,card_capture,S12-0369,E12-004389,Крупный банк,mobile,mass,low,ok,1,2331.92,4.78,98,15
2026-02-10 16:58:42,risk_alert,S12-0374,E12-001993,Крупный банк,atm,mass,low,ok,4,3832.11,3.47,46,15
2026-02-18 06:06:00,card_auth,S12-0131,E12-002653,Крупный банк,web,mass,medium,ok,2,3882.0,4.18,53,15
2026-02-13 11:11:42,risk_alert,S12-0018,E12-003940,Крупный банк,web,business,medium,ok,3,4201.52,5.06,28,15
2026-02-20 01:50:14,card_auth,S12-0272,E12-005618,Крупный банк,web,business,low,ok,1,1485.53,5.65,3,15
2026-02-24 18:11:34,card_auth,S12-0202,E12-003277,Крупный банк,mobile,mass,medium,ok,3,4529.4,2.92,23,15
2026-02-13 04:59:53,risk_alert,S12-0328,E12-005558,Крупный банк,web,business,high,error,4,698.59,4.56,109,15
2026-02-26 09:37:30,mobile_login,S12-0065,E12-002175,Крупный банк,mobile,mass,low,ok,4,7701.36,0.69,116,15
2026-02-17 23:30:12,transfer,S12-0361,E12-001098,Крупный банк,atm,mass,low,ok,6,3841.47,2.92,59,15
2026-02-02 18:47:42,mobile_login,S12-0337,E12-000492,Крупный банк,web,mass,medium,delayed,4,3295.4,4.28,38,15
2026-02-20 15:34:35,card_auth,S12-0214,E12-001670,Крупный банк,mobile,social,low,ok,1,9922.35,2.83,9,15
2026-02-26 07:13:59,transfer,S12-0379,E12-000115,Крупный банк,atm,mass,medium,ok,2,1663.74,2.32,77,15
2026-02-18 01:08:20,transfer,S12-0052,E12-004450,Крупный банк,atm,mass,low,ok,1,3061.91,2.92,61,15
2026-02-12 13:11:09,mobile_login,S12-0095,E12-002250,Крупный банк,web,mass,high,ok,5,1576.32,4.39,68,15
2026-02-05 10:39:19,card_auth,S12-0073,E12-005794,Крупный банк,mobile,mass,low,ok,8,3988.23,4.26,15,15
2026-02-20 04:15:07,card_auth,S12-0166,E12-004032,Крупный банк,mobile,business,medium,ok,4,3782.82,3.82,36,15
2026-02-10 20:30:12,risk_alert,S12-0288,E12-004879,Крупный банк,atm,business,medium,ok,2,6079.65,3.08,24,15
2026-02-26 19:04:48,card_auth,S12-0153,E12-004468,Крупный банк,atm,business,low,ok,4,458.87,4.23,44,15
2026-02-18 20:33:00,card_auth,S12-0156,E12-004664,Крупный банк,mobile,business,low,ok,3,979.67,4.18,64,15
2026-02-20 04:21:20,risk_alert,S12-0302,E12-005318,Крупный банк,mobile,business,medium,ok,3,5903.97,4.84,133,15
2026-02-02 20:17:03,mobile_login,S12-0213,E12-005293,Крупный банк,web,mass,low,ok,7,8400.9,4.25,127,15
2026-02-25 00:09:36,card_auth,S12-0078,E12-001716,Крупный банк,web,vip,medium,delayed,3,1921.09,5.39,120,15
2026-02-12 05:44:13,mobile_login,S12-0201,E12-004786,Крупный банк,web,mass,medium,,2,1066.18,3.91,58,15
2026-02-01 23:21:00,transfer,S12-0151,E12-004876,Крупный банк,web,social,medium,ok,5,6231.6,4.45,79,15
2026-02-08 12:55:09,card_capture,S12-0210,E12-000444,Крупный банк,mobile,mass,low,,4,5209.4,4.05,147,15
2026-02-19 19:14:38,transfer,S12-0126,E12-000833,Крупный банк,atm,mass,low,delayed,5,6340.24,3.38,29,15
2026-02-08 21:43:03,mobile_login,S12-0154,E12-000676,Крупный банк,atm,mass,medium,delayed,2,2499.92,2.41,132,15
2026-02-21 19:08:09,card_auth,S12-0338,E12-002686,Крупный банк,web,business,high,ok,1,9709.62,7.14,100,15
2026-02-12 15:27:19,card_auth,S12-0008,E12-002164,Крупный банк,atm,vip,low,ok,3,4001.77,2.69,63,15
2026-02-04 11:12:08,transfer,S12-0256,E12-005836,Крупный банк,atm,vip,low,ok,3,3666.96,4.09,104,15
2026-02-12 12:32:36,card_auth,S12-0164,E12-005773,Крупный банк,mobile,vip,low,ok,5,3318.32,4.08,19,15
2026-02-27 23:24:22,card_capture,S12-0126,E12-000068,Крупный банк,mobile,mass,medium,ok,5,6923.79,4.41,75,15
2026-02-01 10:50:45,card_auth,S12-0108,E12-004729,Крупный банк,atm,mass,medium,ok,1,4683.15,4.42,4,15
2026-02-09 12:42:35,card_auth,S12-0064,E12-003643,Крупный банк,web,mass,low,ok,2,2573.25,5.85,13,15
2026-02-01 10:33:44,card_capture,S12-0242,E12-000420,Крупный банк,atm,mass,medium,ok,6,3851.21,4.29,34,15
2026-02-11 09:07:00,card_auth,S12-0056,E12-002932,Крупный банк,atm,business,low,ok,3,6632.23,4.72,52,15
2026-02-07 19:38:12,card_auth,S12-0178,E12-004999,Крупный банк,web,mass,low,ok,5,2289.32,3.99,131,15
2026-02-05 07:08:12,card_capture,S12-0308,E12-002500,Крупный банк,mobile,mass,medium,ok,4,10763.93,2.01,64,15
2026-02-16 23:02:00,mobile_login,S12-0333,E12-000646,Крупный банк,atm,vip,low,ok,1,2107.23,3.93,56,15
2026-02-09 23:23:17,mobile_login,S12-0207,E12-005029,Крупный банк,atm,social,low,ok,2,4873.01,4.03,57,15
2026-02-09 16:31:36,card_auth,S12-0330,E12-000003,Крупный банк,web,business,low,ok,6,3779.79,3.54,59,15
2026-02-09 13:50:15,card_auth,S12-0066,E12-003237,Крупный банк,mobile,vip,medium,,2,6142.36,3.72,176,15
2026-02-24 11:03:05,transfer,S12-0010,E12-003661,Крупный банк,mobile,mass,medium,warning,3,3286.67,3.52,22,15
2026-02-08 21:14:22,card_auth,S12-0118,E12-001016,Крупный банк,mobile,mass,low,ok,3,4496.33,3.24,95,15
2026-02-13 05:28:31,transfer,S12-0002,E12-001715,Крупный банк,web,mass,low,ok,2,4297.11,4.92,56,15
2026-02-09 10:41:57,mobile_login,S12-0380,E12-005345,Крупный банк,mobile,mass,low,ok,4,982.92,4.78,10,15
2026-02-18 04:00:21,card_capture,S12-0282,E12-003318,Крупный банк,web,vip,medium,ok,8,4557.6,4.93,17,15
2026-02-28 01:20:58,card_capture,S12-0053,E12-002577,Крупный банк,atm,mass,medium,ok,3,784.97,2.46,26,15
2026-02-07 11:26:02,card_capture,S12-0365,E12-004745,Крупный банк,web,social,medium,ok,2,5321.63,2.03,62,15
