event_id,event_time,entity_id,district,source_system,event_type,metric_volume,metric_value,latency_ms,priority,status
EV12_0024236,2025-09-28 08:14:00,БАН_02489,Сектор-А,api,fraud_alert,8,1284.55,386.7,low,ok
EV12_0024237,2025-09-28 08:17:00,БАН_01741,Сектор-В,portal,fraud_alert,6,1285.64,301.4,medium,ok
EV12_0024238,2025-09-28 08:17:00,БАН_00010,Сектор-Е,iot,clear,4,1987.95,257.2,high,ok
EV12_0024239,2025-09-28 08:20:00,БАН_00857,Сектор-А,iot,clear,6,1410.55,199.2,high,ok
EV12_0024240,2025-09-28 08:26:00,БАН_01810,Сектор-Б,portal,transfer,6,531.38,251.6,high,failed
EV12_0024241,2025-09-28 08:26:00,БАН_00292,Сектор-Г,edge,authorize,5,1378.81,382.4,medium,ok
EV12_0024242,2025-09-28 08:27:00,БАН_02440,Сектор-В,api,authorize,6,687.77,143.2,medium,ok
EV12_0024243,2025-09-28 08:28:00,БАН_03259,Сектор-Д,mobile,authorize,4,443.29,245.5,critical,ok
EV12_0024244,2025-09-28 08:30:00,БАН_00935,Сектор-З,batch_loader,fraud_alert,6,1140.44,403.5,low,ok
EV12_0024245,2025-09-28 08:36:00,БАН_01307,Сектор-Б,api,authorize,8,867.33,219.8,low,warning
EV12_0024246,2025-09-28 08:36:00,БАН_03055,Сектор-Д,portal,clear,6,1176.83,254.6,medium,ok
EV12_0024247,2025-09-28 08:38:00,БАН_00377,Сектор-Ж,edge,clear,3,786.97,324.4,low,ok
EV12_0024248,2025-09-28 08:40:00,БАН_02821,Сектор-Б,batch_loader,fraud_alert,4,1401.7,175.9,medium,ok
EV12_0024249,2025-09-28 08:42:00,БАН_00560,Сектор-Е,batch_loader,authorize,2,286.68,316.1,high,ok
EV12_0024250,2025-09-28 08:43:00,БАН_00044,Сектор-Е,api,cash_withdraw,17,1533.57,175.1,low,ok
EV12_0024251,2025-09-28 08:43:00,БАН_00520,Сектор-З,api,fraud_alert,6,669.22,302.7,critical,ok
EV12_0024252,2025-09-28 08:44:00,БАН_03275,Сектор-Д,api,clear,8,1469.24,254.3,critical,ok
EV12_0024253,2025-09-28 08:44:00,БАН_03190,Сектор-В,portal,transfer,12,158.09,327.5,low,ok
EV12_0024254,2025-09-28 08:48:00,БАН_01156,Сектор-Е,batch_loader,authorize,9,925.63,252.2,low,ok
EV12_0024255,2025-09-28 08:50:00,БАН_02065,Сектор-Д,batch_loader,authorize,8,158.46,173.1,medium,ok
EV12_0024256,2025-09-28 08:51:00,БАН_02340,Сектор-З,api,clear,7,436.56,258.7,low,ok
EV12_0024257,2025-09-28 08:53:00,БАН_02747,Сектор-Г,edge,clear,6,412.4,318.3,low,ok
EV12_0024258,2025-09-28 08:58:00,БАН_02102,Сектор-Д,api,fraud_alert,10,1424.57,130.3,low,ok
EV12_0024259,2025-09-28 08:59:00,БАН_03450,Сектор-Д,iot,fraud_alert,8,169.67,155.5,low,ok
EV12_0024260,2025-09-28 09:01:00,БАН_02207,Сектор-Ж,edge,clear,10,1190.32,336.8,low,ok
EV12_0024261,2025-09-28 09:03:00,БАН_00838,Сектор-Е,mobile,authorize,7,402.77,264.0,low,ok
EV12_0024262,2025-09-28 09:06:00,БАН_01291,Сектор-Ж,portal,clear,10,497.83,238.4,low,ok
EV12_0024263,2025-09-28 09:06:00,БАН_01202,Сектор-З,api,cash_withdraw,5,932.13,279.4,low,ok
EV12_0024264,2025-09-28 09:07:00,БАН_03342,Сектор-З,edge,authorize,6,161.19,208.6,low,ok
EV12_0024265,2025-09-28 09:08:00,БАН_01944,Сектор-А,api,cash_withdraw,7,538.69,372.7,low,ok
EV12_0024266,2025-09-28 09:09:00,БАН_02473,Сектор-А,mobile,transfer,12,1484.79,187.5,medium,ok
EV12_0024267,2025-09-28 09:15:00,БАН_01794,Сектор-А,portal,authorize,7,931.28,404.5,low,ok
EV12_0024268,2025-09-28 09:16:00,БАН_01535,Сектор-В,iot,transfer,7,1249.93,125.6,low,delayed
EV12_0024269,2025-09-28 09:17:00,БАН_01315,Сектор-В,mobile,clear,8,303.04,355.3,high,ok
EV12_0024270,2025-09-28 09:19:00,БАН_03439,Сектор-В,batch_loader,clear,10,426.98,207.5,low,ok
EV12_0024271,2025-09-28 09:19:00,БАН_03349,Сектор-З,iot,fraud_alert,4,418.98,68.5,medium,ok
EV12_0024272,2025-09-28 09:21:00,БАН_01039,Сектор-Е,api,transfer,6,1020.35,228.0,medium,ok
EV12_0024273,2025-09-28 09:27:00,БАН_02737,Сектор-Ж,iot,authorize,8,1098.69,340.2,low,ok
EV12_0024274,2025-09-28 09:28:00,БАН_02856,Сектор-Б,iot,authorize,6,1026.24,179.9,high,ok
EV12_0024275,2025-09-28 09:31:00,БАН_02252,Сектор-Д,api,transfer,3,1685.81,227.0,medium,ok
EV12_0024276,2025-09-28 09:33:00,БАН_02587,Сектор-З,api,clear,6,1621.31,371.0,low,ok
EV12_0024277,2025-09-28 09:39:00,БАН_01638,Сектор-З,api,authorize,10,1373.89,212.5,low,ok
EV12_0024278,2025-09-28 09:39:00,БАН_02601,Сектор-Д,batch_loader,clear,4,650.15,376.9,low,ok
EV12_0024279,2025-09-28 09:39:00,БАН_02532,Сектор-А,batch_loader,cash_withdraw,8,865.48,89.9,low,ok
EV12_0024280,2025-09-28 09:40:00,БАН_03343,Сектор-А,iot,fraud_alert,7,1465.82,282.2,medium,ok
EV12_0024281,2025-09-28 09:40:00,БАН_00514,Сектор-Ж,batch_loader,transfer,10,902.12,282.1,high,delayed
EV12_0024282,2025-09-28 09:41:00,БАН_03490,Сектор-Г,batch_loader,authorize,9,1020.73,89.5,medium,ok
EV12_0024283,2025-09-28 09:42:00,БАН_02346,Сектор-Б,iot,transfer,7,1911.59,412.0,high,ok
EV12_0024284,2025-09-28 09:43:00,БАН_01881,Сектор-В,mobile,authorize,5,553.7,216.0,low,delayed
EV12_0024285,2025-09-28 09:44:00,БАН_03223,Сектор-Г,mobile,authorize,8,1120.52,240.4,medium,ok
EV12_0024286,2025-09-28 09:44:00,БАН_00775,Сектор-А,mobile,authorize,9,544.94,70.0,medium,ok
EV12_0024287,2025-09-28 09:45:00,БАН_00522,Сектор-Б,iot,fraud_alert,3,344.45,204.3,high,ok
EV12_0024288,2025-09-28 09:49:00,БАН_00495,Сектор-А,edge,authorize,8,1126.93,265.7,critical,ok
EV12_0024289,2025-09-28 09:51:00,БАН_00805,Сектор-Ж,api,authorize,7,1377.62,208.5,low,ok
EV12_0024290,2025-09-28 09:51:00,БАН_02802,Сектор-Г,edge,fraud_alert,4,1069.35,110.5,low,ok
EV12_0024291,2025-09-28 09:52:00,БАН_00194,Сектор-Д,api,clear,8,733.8,352.6,critical,ok
EV12_0024292,2025-09-28 09:53:00,БАН_00150,Сектор-А,edge,clear,12,2013.58,262.3,low,ok
EV12_0024293,2025-09-28 09:54:00,БАН_01011,Сектор-З,mobile,authorize,7,994.77,236.3,low,ok
EV12_0024294,2025-09-28 09:54:00,БАН_00343,Сектор-А,mobile,authorize,5,1684.03,269.7,medium,ok
EV12_0024295,2025-09-28 09:54:00,БАН_02021,Сектор-В,iot,fraud_alert,7,719.54,379.5,low,ok
EV12_0024296,2025-09-28 09:57:00,БАН_03496,Сектор-З,portal,cash_withdraw,8,1633.91,237.5,low,ok
EV12_0024297,2025-09-28 09:59:00,БАН_01254,Сектор-З,edge,cash_withdraw,11,1683.01,260.9,low,delayed
EV12_0024298,2025-09-28 10:00:00,БАН_00891,Сектор-Ж,batch_loader,cash_withdraw,5,452.75,187.6,medium,ok
EV12_0024299,2025-09-28 10:03:00,БАН_02573,Сектор-В,batch_loader,cash_withdraw,4,751.28,312.7,high,ok
EV12_0024300,2025-09-28 10:07:00,БАН_01605,Сектор-Б,batch_loader,fraud_alert,5,1713.02,195.6,medium,ok
EV12_0024301,2025-09-28 10:09:00,БАН_02594,Сектор-Д,mobile,clear,6,1635.4,256.1,medium,ok
EV12_0024302,2025-09-28 10:11:00,БАН_03424,Сектор-В,portal,transfer,6,960.41,244.4,medium,ok
EV12_0024303,2025-09-28 10:16:00,БАН_00121,Сектор-А,mobile,clear,2,3023.77,187.1,medium,ok
EV12_0024304,2025-09-28 10:17:00,БАН_00612,Сектор-А,batch_loader,clear,6,1351.86,152.7,low,ok
EV12_0024305,2025-09-28 10:17:00,БАН_03324,Сектор-А,iot,cash_withdraw,8,1001.14,208.7,high,ok
EV12_0024306,2025-09-28 10:19:00,БАН_00644,Сектор-В,batch_loader,authorize,6,429.78,340.5,medium,ok
EV12_0024307,2025-09-28 10:19:00,БАН_00394,Сектор-Е,iot,transfer,6,1464.23,234.3,low,ok
EV12_0024308,2025-09-28 10:24:00,БАН_01434,Сектор-Б,api,authorize,8,896.61,222.6,high,ok
EV12_0024309,2025-09-28 10:25:00,БАН_01716,Сектор-Б,batch_loader,clear,3,1347.67,256.0,high,ok
EV12_0024310,2025-09-28 10:28:00,БАН_00573,Сектор-Е,iot,fraud_alert,11,2146.3,,low,warning
EV12_0024311,2025-09-28 10:32:00,БАН_00196,Сектор-Д,api,authorize,8,511.05,223.7,low,ok
EV12_0024312,2025-09-28 10:35:00,БАН_02389,Сектор-Д,api,cash_withdraw,5,512.46,304.1,medium,ok
EV12_0024313,2025-09-28 10:40:00,БАН_02457,Сектор-Г,api,authorize,6,1402.76,106.1,high,ok
EV12_0024314,2025-09-28 10:40:00,БАН_02742,Сектор-Г,batch_loader,fraud_alert,5,756.92,173.0,low,ok
EV12_0024315,2025-09-28 10:41:00,БАН_00444,Сектор-В,edge,authorize,6,950.46,229.0,medium,ok
EV12_0024316,2025-09-28 10:44:00,БАН_00500,Сектор-Б,edge,clear,7,481.94,375.7,low,ok
EV12_0024317,2025-09-28 10:45:00,БАН_01873,Сектор-А,iot,clear,7,599.5,229.1,low,ok
EV12_0024318,2025-09-28 10:46:00,БАН_00396,Сектор-А,batch_loader,clear,6,863.84,484.9,low,ok
EV12_0024319,2025-09-28 10:48:00,БАН_01831,Сектор-А,iot,transfer,14,31.54,239.0,medium,ok
EV12_0024320,2025-09-28 10:48:00,БАН_03159,Сектор-Д,batch_loader,authorize,6,1193.3,256.6,low,ok
EV12_0024321,2025-09-28 10:49:00,БАН_00086,Сектор-Б,iot,authorize,7,1148.17,194.7,low,delayed
EV12_0024322,2025-09-28 10:51:00,БАН_01866,Сектор-Д,iot,authorize,2,969.24,143.0,low,ok
EV12_0024323,2025-09-28 10:51:00,БАН_00628,Сектор-В,portal,clear,10,775.36,309.0,low,ok
EV12_0024324,2025-09-28 10:57:00,БАН_02581,Сектор-З,mobile,fraud_alert,8,641.41,135.7,critical,ok
EV12_0024325,2025-09-28 11:00:00,БАН_01208,Сектор-Ж,edge,transfer,5,179.97,286.1,medium,delayed
EV12_0024326,2025-09-28 11:01:00,БАН_01881,Сектор-Б,batch_loader,clear,5,1208.11,326.2,high,ok
EV12_0024327,2025-09-28 11:02:00,БАН_02116,Сектор-Г,mobile,cash_withdraw,9,1245.89,215.4,low,ok
EV12_0024328,2025-09-28 11:05:00,БАН_02548,Сектор-А,mobile,clear,7,394.97,142.6,low,ok
EV12_0024329,2025-09-28 11:06:00,БАН_03035,Сектор-А,mobile,cash_withdraw,3,2074.95,218.3,medium,ok
EV12_0024330,2025-09-28 11:07:00,БАН_00836,Сектор-В,batch_loader,transfer,5,1035.81,320.3,medium,ok
EV12_0024331,2025-09-28 11:08:00,БАН_00541,Сектор-Д,iot,authorize,6,1277.29,374.7,low,ok
EV12_0024332,2025-09-28 11:09:00,БАН_02480,Сектор-Ж,batch_loader,cash_withdraw,10,415.42,166.0,medium,ok
EV12_0024333,2025-09-28 11:10:00,БАН_00497,Сектор-Д,api,clear,9,934.22,237.1,low,ok
EV12_0024334,2025-09-28 11:12:00,БАН_02732,Сектор-Ж,iot,authorize,2,367.8,224.1,low,ok
EV12_0024335,2025-09-28 11:13:00,БАН_02224,Сектор-А,iot,clear,4,2773.18,243.5,critical,ok
EV12_0024336,2025-09-28 11:14:00,БАН_02873,Сектор-Д,api,cash_withdraw,8,419.5,295.0,low,ok
EV12_0024337,2025-09-28 11:18:00,БАН_01060,Сектор-Д,api,clear,5,308.1,320.8,high,ok
EV12_0024338,2025-09-28 11:18:00,БАН_02422,Сектор-Е,batch_loader,fraud_alert,11,1103.2,324.9,high,ok
EV12_0024339,2025-09-28 11:19:00,БАН_00510,Сектор-З,portal,authorize,4,671.02,129.3,medium,delayed
EV12_0024340,2025-09-28 11:24:00,БАН_01831,Сектор-Г,iot,cash_withdraw,5,699.55,156.5,low,ok
EV12_0024341,2025-09-28 11:25:00,БАН_01335,Сектор-Ж,api,fraud_alert,5,773.46,275.2,low,ok
EV12_0024342,2025-09-28 11:25:00,БАН_00078,Сектор-З,mobile,authorize,9,1218.17,444.6,low,ok
EV12_0024343,2025-09-28 11:26:00,БАН_02794,Сектор-В,iot,clear,5,542.07,291.2,medium,delayed
EV12_0024344,2025-09-28 11:27:00,БАН_00667,Сектор-В,portal,clear,4,1591.88,106.1,low,ok
EV12_0024345,2025-09-28 11:28:00,БАН_01188,Сектор-Б,edge,cash_withdraw,9,696.71,48.7,critical,delayed
EV12_0024346,2025-09-28 11:31:00,БАН_02786,Сектор-Б,iot,cash_withdraw,7,132.26,272.6,high,ok
EV12_0024347,2025-09-28 11:31:00,БАН_02186,Сектор-В,api,authorize,4,559.97,260.7,critical,ok
EV12_0024348,2025-09-28 11:32:00,БАН_01995,Сектор-З,mobile,transfer,8,1609.95,316.5,low,ok
EV12_0024349,2025-09-28 11:33:00,БАН_01603,Сектор-Б,iot,transfer,8,154.82,180.9,medium,ok
EV12_0024350,2025-09-28 11:35:00,БАН_02948,Сектор-Е,api,authorize,4,756.67,382.0,medium,ok
EV12_0024351,2025-09-28 11:35:00,БАН_00074,Сектор-Ж,mobile,clear,5,443.03,200.9,medium,delayed
EV12_0024352,2025-09-28 11:37:00,БАН_03358,Сектор-Б,mobile,cash_withdraw,7,1239.76,215.5,medium,delayed
EV12_0024353,2025-09-28 11:39:00,БАН_00183,Сектор-Ж,mobile,fraud_alert,6,582.93,231.9,medium,ok
EV12_0024354,2025-09-28 11:40:00,БАН_01777,Сектор-Ж,edge,authorize,4,619.36,187.5,low,ok
EV12_0024355,2025-09-28 11:40:00,БАН_02445,Сектор-В,mobile,cash_withdraw,13,1364.0,261.2,medium,ok
EV12_0024356,2025-09-28 11:43:00,БАН_02391,Сектор-Д,api,transfer,7,335.76,250.6,medium,warning
EV12_0024357,2025-09-28 11:46:00,БАН_02673,Сектор-А,mobile,authorize,16,747.88,234.3,high,ok
EV12_0024358,2025-09-28 11:47:00,БАН_02470,Сектор-А,iot,authorize,9,731.17,264.2,medium,ok
EV12_0024359,2025-09-28 11:48:00,БАН_00778,Сектор-З,batch_loader,fraud_alert,7,1313.35,211.0,high,ok
EV12_0024360,2025-09-28 11:48:00,БАН_00835,Сектор-Е,mobile,clear,8,727.9,365.0,medium,ok
EV12_0024361,2025-09-28 11:49:00,БАН_02669,Сектор-Б,api,clear,8,904.91,176.6,critical,ok
EV12_0024362,2025-09-28 11:49:00,БАН_00229,Сектор-Е,mobile,clear,10,1083.09,227.9,low,ok
EV12_0024363,2025-09-28 11:49:00,БАН_00801,Сектор-В,mobile,transfer,7,496.96,255.0,low,failed
EV12_0024364,2025-09-28 11:50:00,БАН_03414,Сектор-Г,api,fraud_alert,7,501.6,184.5,medium,ok
EV12_0024365,2025-09-28 11:52:00,БАН_02441,Сектор-Ж,batch_loader,transfer,3,652.83,388.4,medium,ok
EV12_0024366,2025-09-28 11:55:00,БАН_02730,Сектор-Е,mobile,fraud_alert,8,625.99,265.1,low,ok
EV12_0024367,2025-09-28 11:57:00,БАН_03258,Сектор-А,batch_loader,cash_withdraw,7,461.15,220.5,high,ok
EV12_0024368,2025-09-28 12:00:00,БАН_03483,Сектор-З,mobile,clear,9,1833.08,282.1,high,ok
EV12_0024369,2025-09-28 12:07:00,БАН_00809,Сектор-А,api,authorize,13,515.32,271.8,low,ok
EV12_0024370,2025-09-28 12:08:00,БАН_02634,Сектор-А,api,transfer,10,287.44,311.6,medium,ok
EV12_0024371,2025-09-28 12:08:00,БАН_03252,Сектор-В,portal,authorize,10,884.18,170.2,high,ok
EV12_0024372,2025-09-28 12:11:00,БАН_00158,Сектор-Ж,batch_loader,clear,7,1603.28,279.7,low,ok
EV12_0024373,2025-09-28 12:12:00,БАН_01830,Сектор-Б,api,authorize,5,1986.5,292.5,critical,ok
EV12_0024374,2025-09-28 12:12:00,БАН_02389,Сектор-З,iot,fraud_alert,6,541.7,258.1,low,ok
EV12_0024375,2025-09-28 12:14:00,БАН_03180,Сектор-Ж,edge,authorize,3,130.29,351.6,medium,ok
EV12_0024376,2025-09-28 12:15:00,БАН_01776,Сектор-Б,batch_loader,authorize,4,899.3,318.8,low,failed
EV12_0024377,2025-09-28 12:15:00,БАН_03070,Сектор-Д,mobile,cash_withdraw,9,1952.61,203.0,low,ok
EV12_0024378,2025-09-28 12:16:00,БАН_02056,Сектор-Г,iot,fraud_alert,6,919.18,367.3,medium,ok
EV12_0024379,2025-09-28 12:17:00,БАН_00479,Сектор-Г,batch_loader,fraud_alert,9,522.38,193.2,medium,ok
EV12_0024380,2025-09-28 12:17:00,БАН_01870,Сектор-Д,api,transfer,9,769.2,392.0,high,ok
EV12_0024381,2025-09-28 12:18:00,БАН_02140,Сектор-Д,api,fraud_alert,8,669.54,303.8,low,ok
EV12_0024382,2025-09-28 12:18:00,БАН_00455,Сектор-Г,edge,clear,6,1663.94,280.3,critical,ok
EV12_0024383,2025-09-28 12:19:00,БАН_01934,Сектор-Г,mobile,cash_withdraw,3,1841.07,85.2,low,warning
EV12_0024384,2025-09-28 12:19:00,БАН_00845,Сектор-Ж,portal,authorize,10,1141.42,184.9,low,ok
EV12_0024385,2025-09-28 12:19:00,БАН_02871,Сектор-З,batch_loader,authorize,4,2191.12,319.7,medium,ok
EV12_0024386,2025-09-28 12:20:00,БАН_01154,Сектор-Ж,mobile,cash_withdraw,8,362.23,266.3,high,ok
EV12_0024387,2025-09-28 12:25:00,БАН_00330,Сектор-А,api,authorize,10,1465.88,289.2,high,ok
EV12_0024388,2025-09-28 12:26:00,БАН_02481,Сектор-Ж,batch_loader,authorize,3,893.21,346.8,low,ok
EV12_0024389,2025-09-28 12:26:00,БАН_03349,Сектор-Е,api,authorize,7,2460.54,86.9,medium,ok
EV12_0024390,2025-09-28 12:29:00,БАН_02022,Сектор-Ж,batch_loader,fraud_alert,4,556.36,227.4,medium,ok
EV12_0024391,2025-09-28 12:31:00,БАН_00870,Сектор-Д,edge,cash_withdraw,5,408.44,255.9,high,ok
EV12_0024392,2025-09-28 12:34:00,БАН_02451,Сектор-Е,api,transfer,12,2310.56,255.0,high,ok
EV12_0024393,2025-09-28 12:37:00,БАН_01125,Сектор-З,mobile,clear,6,989.19,292.4,high,ok
EV12_0024394,2025-09-28 12:40:00,БАН_00368,Сектор-А,iot,clear,9,1712.66,220.8,medium,ok
EV12_0024395,2025-09-28 12:41:00,БАН_02709,Сектор-Д,edge,cash_withdraw,5,2706.39,363.0,high,ok
EV12_0024396,2025-09-28 12:41:00,БАН_01724,Сектор-Б,batch_loader,transfer,3,1358.25,313.6,critical,ok
EV12_0024397,2025-09-28 12:41:00,БАН_01425,Сектор-Д,batch_loader,authorize,5,546.06,274.9,medium,ok
EV12_0024398,2025-09-28 12:42:00,БАН_02537,Сектор-З,api,cash_withdraw,5,867.72,301.2,medium,ok
EV12_0024399,2025-09-28 12:45:00,БАН_01434,Сектор-А,batch_loader,authorize,8,953.05,254.1,high,ok
EV12_0024400,2025-09-28 12:46:00,БАН_02482,Сектор-Е,mobile,clear,5,1324.65,252.0,low,ok
EV12_0024401,2025-09-28 12:46:00,БАН_02055,Сектор-А,batch_loader,authorize,13,1498.34,346.9,high,ok
EV12_0024402,2025-09-28 12:46:00,БАН_03074,Сектор-А,api,fraud_alert,5,3454.62,225.0,low,ok
EV12_0024403,2025-09-28 12:46:00,БАН_03340,Сектор-Д,mobile,authorize,5,830.74,75.2,medium,ok
EV12_0024404,2025-09-28 12:48:00,БАН_02911,Сектор-Ж,mobile,cash_withdraw,7,902.49,196.1,medium,ok
EV12_0024405,2025-09-28 12:48:00,БАН_01245,Сектор-А,batch_loader,authorize,3,888.92,251.6,medium,ok
EV12_0024406,2025-09-28 12:49:00,БАН_02233,Сектор-З,iot,authorize,7,1065.86,331.5,low,ok
EV12_0024407,2025-09-28 12:53:00,БАН_01482,Сектор-А,batch_loader,transfer,5,1205.84,208.4,high,ok
EV12_0024408,2025-09-28 12:53:00,БАН_02086,Сектор-Ж,mobile,authorize,4,709.34,184.5,medium,ok
EV12_0024409,2025-09-28 12:54:00,БАН_02325,Сектор-Ж,iot,clear,6,1076.48,187.8,low,ok
EV12_0024410,2025-09-28 13:00:00,БАН_00176,Сектор-Г,edge,authorize,3,850.41,248.6,low,ok
EV12_0024411,2025-09-28 13:03:00,БАН_01331,Сектор-Б,api,clear,9,740.29,244.4,medium,ok
EV12_0024412,2025-09-28 13:06:00,БАН_01654,Сектор-А,api,fraud_alert,6,2153.57,340.0,low,ok
EV12_0024413,2025-09-28 13:08:00,БАН_01682,Сектор-З,iot,transfer,6,1625.2,308.4,low,ok
EV12_0024414,2025-09-28 13:09:00,БАН_02735,Сектор-Д,batch_loader,fraud_alert,6,611.41,290.6,low,ok
EV12_0024415,2025-09-28 13:10:00,БАН_00430,Сектор-Е,mobile,cash_withdraw,3,670.2,398.4,medium,delayed
EV12_0024416,2025-09-28 13:13:00,БАН_00231,Сектор-Г,batch_loader,clear,4,2102.64,290.8,medium,ok
EV12_0024417,2025-09-28 13:14:00,БАН_01531,Сектор-А,mobile,cash_withdraw,4,648.88,220.2,medium,ok
EV12_0024418,2025-09-28 13:14:00,БАН_00143,Сектор-В,mobile,clear,5,542.99,269.9,medium,ok
EV12_0024419,2025-09-28 13:16:00,БАН_03100,Сектор-Г,mobile,transfer,8,1982.15,227.7,high,ok
EV12_0024420,2025-09-28 13:16:00,БАН_01361,Сектор-З,batch_loader,clear,3,4193.75,293.4,low,ok
EV12_0024421,2025-09-28 13:18:00,БАН_03379,Сектор-Д,api,cash_withdraw,6,651.99,250.0,critical,ok
EV12_0024422,2025-09-28 13:20:00,БАН_01592,Сектор-Д,portal,fraud_alert,5,684.43,392.9,medium,ok
EV12_0024423,2025-09-28 13:23:00,БАН_00572,Сектор-Ж,mobile,clear,9,951.7,113.3,medium,ok
EV12_0024424,2025-09-28 13:25:00,БАН_01959,Сектор-Г,mobile,authorize,8,499.78,346.0,low,ok
EV12_0024425,2025-09-28 13:25:00,БАН_00279,Сектор-Б,mobile,clear,6,1190.28,247.6,low,ok
EV12_0024426,2025-09-28 13:26:00,БАН_02309,Сектор-Д,portal,clear,9,557.67,26.7,high,ok
EV12_0024427,2025-09-28 13:27:00,БАН_01380,Сектор-Б,api,clear,4,1218.76,211.8,low,ok
EV12_0024428,2025-09-28 13:28:00,БАН_01652,Сектор-А,batch_loader,authorize,1,87.09,278.5,low,ok
EV12_0024429,2025-09-28 13:29:00,БАН_00032,Сектор-З,iot,authorize,13,853.75,241.1,high,ok
EV12_0024430,2025-09-28 13:30:00,БАН_03093,Сектор-А,iot,transfer,3,2328.47,295.8,medium,warning
EV12_0024431,2025-09-28 13:31:00,БАН_03017,Сектор-Г,mobile,cash_withdraw,4,1022.24,294.0,medium,ok
EV12_0024432,2025-09-28 13:31:00,БАН_01598,Сектор-Д,batch_loader,cash_withdraw,7,1276.09,240.5,critical,delayed
EV12_0024433,2025-09-28 13:33:00,БАН_02731,Сектор-Д,edge,cash_withdraw,8,311.4,280.9,medium,ok
EV12_0024434,2025-09-28 13:35:00,БАН_02667,Сектор-Г,mobile,authorize,8,1359.17,159.6,medium,ok
EV12_0024435,2025-09-28 13:39:00,БАН_01027,Сектор-Д,portal,transfer,10,1098.3,371.4,low,ok
EV12_0024436,2025-09-28 13:39:00,БАН_02260,Сектор-Ж,api,clear,5,970.94,250.7,low,ok
EV12_0024437,2025-09-28 13:40:00,БАН_01600,Сектор-Ж,batch_loader,transfer,19,715.67,281.6,high,ok
EV12_0024438,2025-09-28 13:42:00,БАН_00263,Сектор-Г,batch_loader,clear,5,1010.82,320.4,critical,ok
EV12_0024439,2025-09-28 13:46:00,БАН_02760,Сектор-Д,edge,authorize,8,636.29,112.6,low,ok
EV12_0024440,2025-09-28 13:48:00,БАН_03283,Сектор-Ж,iot,authorize,3,639.48,184.0,medium,delayed
