event_id,city,campaign,device,source,segment,page,region,session_length_sec,items_viewed,converted
6290,city_010,cmp_010,device_14,source_02,segment_26,page_147,region_03,139,5,0
6291,city_029,cmp_036,device_03,source_05,segment_68,page_125,region_12,284,6,1
6292,city_064,cmp_085,device_07,source_12,segment_12,page_044,region_11,217,6,0
6293,city_024,cmp_077,device_07,source_08,segment_64,page_034,region_03,233,10,0
6294,city_051,cmp_016,device_12,source_15,segment_56,page_073,region_02,205,7,0
6295,city_025,cmp_013,device_07,source_08,segment_47,page_005,region_10,211,7,0
6296,city_010,cmp_024,device_06,source_13,segment_40,page_088,region_02,156,8,0
6297,city_061,cmp_132,device_17,source_15,segment_01,page_014,region_04,156,7,0
6298,city_048,cmp_151,device_03,source_28,segment_47,page_007,region_11,136,8,1
6299,city_072,cmp_059,device_12,source_25,segment_10,page_024,region_02,125,5,0
6300,city_056,cmp_138,device_14,source_04,segment_15,page_025,region_07,284,10,0
6301,city_072,cmp_016,device_05,source_12,segment_12,page_095,region_04,201,6,0
6302,city_010,cmp_085,device_07,source_02,segment_24,page_089,region_07,233,4,0
6303,city_050,cmp_084,device_08,source_03,segment_11,page_012,region_04,235,3,0
6304,city_027,cmp_052,device_14,source_05,segment_58,page_044,region_11,218,10,0
6305,city_062,cmp_104,device_17,source_28,segment_40,page_080,region_11,254,8,1
6306,city_046,cmp_055,device_07,source_18,segment_38,page_018,region_03,291,13,0
6307,city_004,cmp_128,device_07,source_25,segment_43,page_071,region_12,218,5,0
6308,city_043,cmp_017,device_07,source_05,segment_15,page_052,region_07,170,5,0
6309,city_062,cmp_004,device_04,source_24,segment_30,page_070,region_04,282,7,0
6310,city_020,cmp_044,device_01,source_20,segment_38,page_141,region_02,124,7,0
6311,city_055,cmp_016,device_17,source_02,segment_31,page_072,region_07,250,12,1
6312,city_074,cmp_023,device_06,source_06,segment_33,page_141,region_05,219,10,0
6313,city_005,cmp_009,device_01,source_16,segment_03,page_012,region_11,249,9,0
6314,city_046,cmp_051,device_03,source_06,segment_25,page_117,region_07,145,6,0
6315,city_081,cmp_104,device_18,source_04,segment_33,page_030,region_04,251,8,0
6316,city_010,cmp_065,device_02,source_30,segment_05,page_036,region_11,192,7,0
6317,city_020,cmp_041,device_11,source_12,segment_09,page_018,region_02,177,6,0
6318,city_051,cmp_002,device_14,source_07,segment_32,page_042,region_04,303,4,1
6319,city_047,cmp_058,device_14,source_07,segment_08,page_067,region_04,272,10,0
6320,city_068,cmp_038,device_07,source_15,segment_29,page_080,region_04,238,8,0
6321,city_051,cmp_029,device_10,source_15,segment_12,page_052,region_05,227,7,1
6322,city_046,cmp_052,device_06,source_24,segment_09,page_143,region_04,161,9,0
6323,city_035,cmp_022,device_07,source_15,segment_49,page_077,region_04,165,7,0
6324,city_006,cmp_037,device_15,source_28,segment_54,page_025,region_08,242,9,1
6325,city_048,cmp_148,device_09,source_13,segment_16,page_080,region_06,141,6,0
6326,city_011,cmp_079,device_07,source_12,segment_15,page_092,region_03,277,10,1
6327,city_099,cmp_178,device_11,source_20,segment_21,page_007,region_09,285,10,0
6328,city_006,cmp_082,device_13,source_03,segment_10,page_094,region_11,274,7,0
6329,city_006,cmp_013,device_18,source_15,segment_30,page_012,region_01,247,5,0
6330,city_067,cmp_087,device_14,source_08,segment_66,page_061,region_12,158,9,0
6331,city_008,cmp_129,device_07,source_02,segment_47,page_001,region_09,155,9,0
6332,city_029,cmp_140,device_04,source_06,segment_14,page_018,region_04,289,7,0
6333,city_088,cmp_065,device_07,source_15,segment_17,page_075,region_09,233,6,0
6334,city_068,cmp_014,device_07,source_28,segment_10,page_044,region_03,255,12,0
6335,city_016,cmp_083,device_09,source_12,segment_40,page_022,region_03,286,5,0
6336,city_019,cmp_018,device_10,source_09,segment_16,page_020,region_01,333,5,0
6337,city_048,cmp_010,device_04,source_25,segment_62,page_126,region_09,162,9,1
6338,city_037,cmp_025,device_14,source_03,segment_42,page_070,region_09,287,5,0
6339,city_009,cmp_013,device_07,source_02,segment_17,page_113,region_02,112,3,0
6340,city_011,cmp_052,device_14,source_06,segment_19,page_077,region_04,192,5,0
6341,city_069,cmp_152,device_01,source_02,segment_06,page_014,region_09,139,6,0
6342,city_025,cmp_085,device_14,source_09,segment_26,page_078,region_03,242,9,0
6343,city_069,cmp_093,device_08,source_04,segment_66,page_031,region_05,317,9,0
6344,city_014,cmp_120,device_07,source_02,segment_37,page_083,region_01,168,9,1
6345,city_049,cmp_029,device_03,source_02,segment_27,page_065,region_03,108,5,0
6346,city_040,cmp_070,device_17,source_04,segment_21,page_143,region_03,152,6,0
6347,city_025,cmp_098,device_01,source_12,segment_34,page_058,region_12,138,8,0
6348,city_049,cmp_036,device_03,source_01,segment_64,page_116,region_09,60,5,0
6349,city_010,cmp_045,device_16,source_15,segment_20,page_014,region_06,241,10,0
6350,city_078,cmp_096,device_11,source_16,segment_34,page_015,region_02,231,7,0
6351,city_062,cmp_120,device_15,source_16,segment_67,page_017,region_06,175,8,0
6352,city_022,cmp_041,device_19,source_12,segment_34,page_125,region_09,238,7,0
6353,city_046,cmp_082,device_07,source_12,segment_40,page_019,region_02,250,9,0
6354,city_082,cmp_086,device_15,source_14,segment_63,page_141,region_07,305,4,0
6355,city_031,cmp_150,device_01,source_05,segment_25,page_099,region_09,228,5,0
6356,city_027,cmp_116,device_18,source_02,segment_03,page_039,region_06,148,5,0
6357,city_069,cmp_024,device_10,source_12,segment_24,page_095,region_05,255,6,1
6358,city_001,cmp_082,device_18,source_24,segment_06,page_057,region_03,150,1,0
6359,city_056,cmp_163,device_08,source_12,segment_63,page_046,region_04,231,8,0
6360,city_016,cmp_044,device_10,source_05,segment_49,page_125,region_09,309,9,0
6361,city_058,cmp_110,device_18,source_03,segment_47,page_015,region_03,225,9,0
6362,city_033,cmp_065,device_06,source_02,segment_22,page_018,region_09,254,5,0
6363,city_002,cmp_051,device_07,source_28,segment_46,page_021,region_03,120,12,0
6364,city_080,cmp_070,device_16,source_06,segment_33,page_081,region_09,291,2,1
6365,city_044,cmp_050,device_19,source_26,segment_05,page_038,region_09,49,6,0
6366,city_024,cmp_036,device_11,source_28,segment_08,page_107,region_11,315,7,0
6367,city_058,cmp_108,device_07,source_11,segment_56,page_019,region_04,335,4,0
6368,city_039,cmp_064,device_03,source_09,segment_63,page_088,region_01,193,11,0
6369,city_003,cmp_151,device_09,source_06,segment_38,page_147,region_03,183,6,1
6370,city_055,cmp_002,device_15,source_15,segment_13,page_142,region_03,202,8,1
6371,city_095,cmp_111,device_03,source_03,segment_64,page_109,region_03,281,7,0
6372,city_016,cmp_021,device_06,source_07,segment_62,page_049,region_09,116,8,0
6373,city_079,cmp_108,device_03,source_05,segment_40,page_010,region_01,198,7,0
6374,city_050,cmp_129,device_07,source_08,segment_47,page_080,region_04,231,6,1
6375,city_006,cmp_114,device_08,source_02,segment_05,page_002,region_02,306,9,0
6376,city_061,cmp_076,device_03,source_12,segment_46,page_106,region_11,151,4,0
6377,city_033,cmp_016,device_07,source_02,segment_62,page_031,region_01,246,10,0
6378,city_068,cmp_165,device_01,source_20,segment_40,page_125,region_11,226,8,0
6379,city_051,cmp_038,device_15,source_09,segment_66,page_031,region_07,271,7,0
6380,city_001,cmp_005,device_11,source_17,segment_05,page_075,region_09,267,4,1
6381,city_010,cmp_001,device_10,source_02,segment_08,page_004,region_01,172,5,0
6382,city_026,cmp_104,device_16,source_13,segment_68,page_125,region_08,395,9,0
6383,city_036,cmp_123,device_03,source_02,segment_63,page_113,region_04,301,8,0
6384,city_090,cmp_120,device_19,source_13,segment_13,page_070,region_07,145,6,1
6385,city_072,cmp_066,device_01,source_09,segment_66,page_014,region_03,168,10,0
6386,city_069,cmp_082,device_07,source_15,segment_03,page_085,region_03,255,7,0
6387,city_043,cmp_138,device_01,source_02,segment_25,page_113,region_03,181,5,0
6388,city_007,cmp_086,device_18,source_26,segment_10,page_124,region_06,202,6,0
6389,city_062,cmp_040,device_07,source_12,segment_66,page_078,region_03,314,9,1
6390,city_007,cmp_156,device_06,source_15,segment_69,page_021,region_02,279,5,1
6391,city_007,cmp_165,device_07,source_04,segment_05,page_143,region_05,190,2,0
6392,city_020,cmp_082,device_18,source_17,segment_63,page_070,region_11,197,18,0
6393,city_088,cmp_069,device_04,source_28,segment_03,page_014,region_11,87,4,0
6394,city_062,cmp_152,device_07,source_28,segment_66,page_142,region_11,238,10,1
6395,city_006,cmp_113,device_01,source_20,segment_65,page_136,region_07,82,9,0
6396,city_086,cmp_014,device_04,source_08,segment_50,page_024,region_04,148,9,0
6397,city_066,cmp_163,device_17,source_02,segment_02,page_005,region_09,138,6,1
6398,city_049,cmp_101,device_07,source_05,segment_13,page_020,region_05,272,9,0
6399,city_010,cmp_104,device_03,source_18,segment_30,page_070,region_09,230,7,0
6400,city_024,cmp_046,device_15,source_05,segment_24,page_005,region_04,246,13,0
6401,city_023,cmp_002,device_16,source_05,segment_24,page_146,region_11,127,4,0
6402,city_052,cmp_032,device_20,source_05,segment_40,page_018,region_01,288,4,0
6403,city_047,cmp_039,device_02,source_06,segment_07,page_141,region_07,212,5,0
6404,city_021,cmp_052,device_07,source_12,segment_35,page_096,region_06,134,5,0
6405,city_024,cmp_096,device_17,source_16,segment_08,page_147,region_12,185,7,0
6406,city_041,cmp_052,device_03,source_08,segment_13,page_012,region_04,316,5,0
6407,city_075,cmp_043,device_07,source_08,segment_33,page_014,region_01,166,9,0
6408,city_010,cmp_031,device_18,source_23,segment_40,page_142,region_01,231,7,0
6409,city_060,cmp_111,device_03,source_03,segment_12,page_007,region_09,214,6,0
6410,city_099,cmp_116,device_12,source_14,segment_15,page_021,region_01,169,6,0
6411,city_062,cmp_041,device_18,source_12,segment_47,page_020,region_09,244,6,0
6412,city_033,cmp_025,device_09,source_11,segment_33,page_067,region_07,239,10,0
6413,city_061,cmp_026,device_17,source_26,segment_15,page_114,region_03,203,10,0
6414,city_078,cmp_086,device_14,source_01,segment_30,page_089,region_03,200,6,0
6415,city_064,cmp_112,device_14,source_20,segment_06,page_026,region_09,152,3,0
6416,city_001,cmp_114,device_10,source_09,segment_22,page_062,region_12,114,9,0
6417,city_010,cmp_130,device_02,source_23,segment_48,page_109,region_11,261,7,0
6418,city_009,cmp_106,device_07,source_11,segment_63,page_015,region_10,170,8,0
6419,city_003,cmp_056,device_15,source_02,segment_01,page_020,region_02,238,11,0
6420,city_060,cmp_032,device_04,source_13,segment_40,page_029,region_04,230,6,0
6421,city_020,cmp_043,device_06,source_28,segment_01,page_065,region_11,217,4,0
6422,city_060,cmp_035,device_08,source_02,segment_43,page_146,region_10,331,5,1
6423,city_056,cmp_013,device_07,source_25,segment_57,page_146,region_04,131,7,0
6424,city_041,cmp_018,device_15,source_15,segment_66,page_114,region_05,195,7,0
6425,city_005,cmp_002,device_19,source_22,segment_05,page_021,region_03,208,8,0
6426,city_023,cmp_024,device_03,source_23,segment_01,page_149,region_07,242,6,1
6427,city_002,cmp_124,device_01,source_02,segment_18,page_089,region_08,203,9,0
6428,city_083,cmp_065,device_14,source_08,segment_13,page_149,region_11,164,6,0
6429,city_024,cmp_045,device_03,source_13,segment_21,page_146,region_01,125,10,0
6430,city_007,cmp_028,device_05,source_22,segment_08,page_038,region_03,191,7,0
6431,city_001,cmp_075,device_07,source_05,segment_47,page_007,region_04,137,9,0
6432,city_050,cmp_169,device_06,source_28,segment_38,page_078,region_07,257,9,0
6433,city_050,cmp_040,device_10,source_02,segment_19,page_141,region_09,126,9,1
6434,city_099,cmp_126,device_06,source_13,segment_40,page_008,region_02,223,6,0
6435,city_022,cmp_152,device_09,source_15,segment_17,page_070,region_06,302,5,0
6436,city_004,cmp_116,device_11,source_13,segment_32,page_018,region_09,283,11,0
6437,city_066,cmp_076,device_01,source_02,segment_25,page_045,region_02,227,6,0
6438,city_023,cmp_036,device_07,source_11,segment_16,page_088,region_04,201,8,0
6439,city_025,cmp_006,device_01,source_02,segment_03,page_012,region_03,261,11,1
6440,city_082,cmp_104,device_14,source_12,segment_15,page_144,region_03,312,6,0
6441,city_046,cmp_161,device_02,source_08,segment_26,page_014,region_03,152,7,0
6442,city_029,cmp_092,device_17,source_23,segment_15,page_042,region_02,126,7,0
6443,city_093,cmp_007,device_16,source_02,segment_66,page_051,region_02,147,3,0
6444,city_020,cmp_018,device_08,source_10,segment_09,page_020,region_11,180,9,1
6445,city_002,cmp_045,device_18,source_24,segment_19,page_019,region_09,195,4,1
6446,city_016,cmp_178,device_07,source_15,segment_40,page_014,region_02,315,7,0
6447,city_004,cmp_013,device_06,source_02,segment_13,page_092,region_06,221,6,1
6448,city_029,cmp_036,device_03,source_21,segment_28,page_014,region_09,183,9,0
6449,city_073,cmp_065,device_12,source_07,segment_42,page_092,region_03,311,9,0
6450,city_096,cmp_014,device_07,source_12,segment_66,page_036,region_01,201,8,1
6451,city_058,cmp_014,device_20,source_14,segment_30,page_141,region_05,264,5,0
6452,city_088,cmp_011,device_17,source_02,segment_42,page_083,region_11,154,7,1
6453,city_029,cmp_058,device_08,source_15,segment_52,page_033,region_03,285,13,0
6454,city_023,cmp_035,device_07,source_16,segment_17,page_078,region_06,197,7,0
6455,city_010,cmp_008,device_05,source_15,segment_25,page_015,region_02,193,6,0
6456,city_040,cmp_058,device_03,source_15,segment_59,page_022,region_02,100,8,1
6457,city_025,cmp_102,device_05,source_04,segment_37,page_020,region_09,175,5,0
6458,city_009,cmp_088,device_08,source_04,segment_01,page_078,region_03,130,6,0
6459,city_090,cmp_092,device_03,source_04,segment_64,page_012,region_04,221,3,0
6460,city_010,cmp_065,device_17,source_04,segment_21,page_060,region_11,150,8,0
6461,city_061,cmp_114,device_19,source_07,segment_42,page_076,region_07,109,5,0
6462,city_005,cmp_010,device_06,source_04,segment_17,page_113,region_05,245,11,1
6463,city_041,cmp_024,device_10,source_28,segment_30,page_014,region_05,165,6,0
6464,city_056,cmp_096,device_07,source_02,segment_28,page_143,region_03,162,5,0
6465,city_017,cmp_039,device_08,source_23,segment_03,page_075,region_04,363,7,0
6466,city_006,cmp_029,device_14,source_07,segment_19,page_023,region_09,171,8,0
6467,city_048,cmp_004,device_09,source_14,segment_13,page_014,region_06,269,3,0
6468,city_049,cmp_129,device_11,source_06,segment_34,page_079,region_09,138,8,0
6469,city_024,cmp_125,device_03,source_26,segment_66,page_080,region_09,228,8,0
6470,city_028,cmp_010,device_05,source_02,segment_48,page_015,region_03,246,5,1
6471,city_004,cmp_036,device_17,source_04,segment_64,page_032,region_07,101,5,0
6472,city_022,cmp_025,device_19,source_28,segment_28,page_014,region_06,130,8,0
6473,city_081,cmp_025,device_08,source_07,segment_03,page_124,region_04,281,6,0
6474,city_012,cmp_032,device_04,source_04,segment_13,page_022,region_04,184,9,0
6475,city_036,cmp_036,device_07,source_05,segment_27,page_052,region_12,214,10,0
6476,city_056,cmp_096,device_07,source_02,segment_17,page_078,region_10,274,13,0
6477,city_069,cmp_166,device_11,source_07,segment_25,page_020,region_08,288,8,0
6478,city_006,cmp_009,device_07,source_06,segment_59,page_088,region_08,172,8,0
6479,city_048,cmp_038,device_17,source_05,segment_01,page_067,region_11,208,5,0
6480,city_051,cmp_088,device_20,source_02,segment_11,page_087,region_02,178,10,0
6481,city_014,cmp_036,device_18,source_14,segment_66,page_092,region_03,198,7,0
6482,city_003,cmp_024,device_20,source_16,segment_34,page_022,region_10,172,4,1
6483,city_075,cmp_022,device_03,source_16,segment_18,page_002,region_09,184,8,0
6484,city_033,cmp_076,device_05,source_02,segment_10,page_018,region_11,329,8,1
6485,city_005,cmp_020,device_14,source_15,segment_24,page_070,region_11,178,10,1
6486,city_046,cmp_013,device_07,source_25,segment_53,page_067,region_02,48,4,0
6487,city_028,cmp_104,device_19,source_28,segment_67,page_113,region_02,194,5,1
6488,city_006,cmp_040,device_03,source_25,segment_13,page_015,region_03,103,8,0
6489,city_022,cmp_137,device_06,source_02,segment_52,page_013,region_03,230,12,0
6490,city_025,cmp_058,device_10,source_28,segment_02,page_076,region_02,198,5,0
6491,city_046,cmp_016,device_07,source_06,segment_45,page_077,region_04,336,6,0
6492,city_029,cmp_024,device_07,source_01,segment_56,page_109,region_09,270,5,0
6493,city_009,cmp_133,device_08,source_08,segment_15,page_032,region_07,81,5,0
6494,city_051,cmp_016,device_14,source_06,segment_40,page_005,region_09,131,9,0
6495,city_061,cmp_036,device_07,source_15,segment_66,page_131,region_01,191,4,0
6496,city_040,cmp_036,device_01,source_29,segment_38,page_038,region_01,224,8,0
6497,city_005,cmp_178,device_14,source_17,segment_34,page_066,region_11,265,10,0
6498,city_008,cmp_170,device_12,source_15,segment_04,page_019,region_04,244,9,0
6499,city_093,cmp_093,device_07,source_02,segment_11,page_021,region_03,241,6,0
6500,city_014,cmp_028,device_09,source_17,segment_14,page_150,region_03,179,6,0
6501,city_023,cmp_023,device_07,source_05,segment_08,page_015,region_04,188,9,0
6502,city_056,cmp_010,device_03,source_05,segment_05,page_113,region_09,229,5,0
